Date,Gold_to_Oil,Gold_to_Silver,Silver_to_Oil,Gold_to_Dow,Silver_to_Dow
2002-09-30,-0.08324403295799153,0.0438400681033535,-0.1556079328762775,-0.1959251954915541,-0.16347121886415214
2002-10-31,-0.06969093712136007,0.03764029666758373,-0.13150228315503,-0.21566300804422453,-0.1766667648285575
2002-11-30,-0.06690694319896036,0.05166090462345041,-0.13067540254772303,-0.22335315348883963,-0.18386377571748785
2002-12-31,-0.08138371159543883,0.08309125705613435,-0.16169989537293505,-0.19939319023279267,-0.17124830755295045
2003-01-31,-0.08125512882529412,0.09680187293549763,-0.16451528525699605,-0.18266168918655118,-0.16182866596786225
2003-02-28,-0.09118195461215578,0.09585761050611291,-0.179796013155559,-0.18984845047971965,-0.16650042568032483
2003-03-31,-0.07745780830147858,0.08987138565438785,-0.1570375087607026,-0.19846327050648527,-0.1714941937876772
2003-04-30,-0.05682676181467837,0.06496306165690796,-0.11789940071017371,-0.2076796081765715,-0.17458513556684335
2003-05-31,-0.06493927291821344,0.14474928584204944,-0.15024424711977008,-0.20190653895031757,-0.18030849435425422
2003-06-30,-0.06763951109125284,0.10864787661697134,-0.14610756043323703,-0.21259678498366189,-0.1831647566308182
2003-07-31,-0.07130588952804023,0.0278258145612848,-0.13153434887509471,-0.21254241359924644,-0.17311999069231912
2003-08-31,-0.0724489785580425,0.0659024956069546,-0.14336821109734585,-0.20776272228468634,-0.1747630437395934
2003-09-30,-0.05378914132731427,0.09438660839025831,-0.12107363612182655,-0.19962355210856564,-0.17284692851443273
2003-10-31,-0.05332789487661162,0.08896389237272867,-0.11889918615836073,-0.20907228531692568,-0.17852121105871946
2003-11-30,-0.05562822883791646,0.08152519742064707,-0.12052253562981971,-0.20343618157413218,-0.17379028048696465
2003-12-31,-0.05956592871629368,0.02539898804547558,-0.11100048440243561,-0.20719046648560457,-0.16891014677960464
2004-01-31,-0.05918725835650965,-0.038826111663723406,-0.08943762782117817,-0.2137000408281983,-0.1641885562328423
2004-02-29,-0.07477408534662291,-0.09195159499601929,-0.09999762716727587,-0.21760125734205327,-0.1583892740132425
2004-03-31,-0.07272855760872417,-0.16091730943493376,-0.06771050170872414,-0.20276436127241163,-0.1308450164612333
2004-04-30,-0.07961894256666344,-0.02866792949395819,-0.1299557866943848,-0.21473607507937187,-0.16658863374288485
2004-05-31,-0.09335842443708267,-0.04485003050945047,-0.15045459051418017,-0.21191387042540782,-0.16180729907320363
2004-06-30,-0.0819169172110849,-0.00953562463584795,-0.13954760200835006,-0.2151607366522977,-0.1697877156088149
2004-07-31,-0.09966487846638303,-0.08074869206430252,-0.15230228266091395,-0.21238286405209686,-0.156030473063909
2004-08-31,-0.0947103130112649,-0.0847985550685923,-0.14146937814217658,-0.20603315501068833,-0.14999283876217445
2004-09-30,-0.11056964110140968,-0.06536694858302966,-0.17733577766742362,-0.20196035270366275,-0.15025752527582778
2004-10-31,-0.11105448072094623,-0.09679594708942629,-0.17019033826682028,-0.19625488337228908,-0.1393768626991495
2004-11-30,-0.10138246115749065,-0.10996606737431597,-0.1470438560495249,-0.19242115666064338,-0.13327602752876955
2004-12-31,-0.08685732676490268,-0.04427003637190774,-0.13860716863708444,-0.20478889001922504,-0.15626548534739587
2005-01-31,-0.10310358282392335,-0.0555036750992835,-0.16574425651332428,-0.20500910051562538,-0.15449459828594334
2005-02-28,-0.11037735677541344,-0.09870403129693978,-0.16833068141789226,-0.20429603974619137,-0.14583130469964115
2005-03-31,-0.11439999206159268,-0.09681368680139557,-0.17682234716379672,-0.20347020295937526,-0.14550422323397377
2005-04-30,-0.10504294130206959,-0.06385747418182747,-0.1672309519518942,-0.19562911991656828,-0.14539348852092493
2005-05-31,-0.11112172125212286,-0.11086993852444726,-0.1664778210435886,-0.20749774483085381,-0.14614693358656697
2005-06-30,-0.11696456951383714,-0.07220267408413406,-0.18789224633434717,-0.19603147656176628,-0.14412044709625885
2005-07-31,-0.12421003166272657,-0.09163551400184261,-0.1974720660606758,-0.20538712482719915,-0.14814248208972103
2005-08-31,-0.131946231723361,-0.03977402090005505,-0.2226960693645321,-0.20093339610985278,-0.15399677117317
2005-09-30,-0.12566455052133624,-0.05650698996359843,-0.20783305843184838,-0.1868250491313143,-0.13969751686641696
2005-10-31,-0.1141239519862361,-0.0816859620311719,-0.18011775640261335,-0.18521121442747934,-0.13325555262166244
2005-11-30,-0.10878245856224208,-0.087506185697593,-0.16819925768888264,-0.1827616045722512,-0.12996056975484765
2005-12-31,-0.10829997825958891,-0.11057831583059202,-0.16085057642812367,-0.17351691297726501,-0.11675988776441117
2006-01-31,-0.11138006645085399,-0.12106421025631586,-0.1641240488164603,-0.1558211260644753,-0.09859413169937857
2006-02-28,-0.10026886358853077,-0.1218937017657788,-0.14103595870071167,-0.16314384813373167,-0.10481683800759892
2006-03-31,-0.1082516122634794,-0.21465058876044169,-0.12563853793696206,-0.1554851190415853,-0.06853241314952077
2006-04-30,-0.10666497165939992,-0.19712953632415653,-0.12872437139984202,-0.139502698261261,-0.05898325991334738
2006-05-31,-0.09512319346585807,-0.21255674953437037,-0.09534323846398537,-0.13089800290370204,-0.04433421758134512
2006-06-30,-0.11175755715219633,-0.12965187977334125,-0.1624186924786209,-0.1475188820740425,-0.08881261000338352
2006-07-31,-0.10640308748534369,-0.14442759272794015,-0.1466131490450151,-0.1380970036398504,-0.07581783125154812
2006-08-31,-0.10071359482104969,-0.21681162093673056,-0.10677874014622082,-0.14640761456929346,-0.058449126530927736
2006-09-30,-0.09473626549698219,-0.18608757815253496,-0.1057771322904027,-0.15981032371230142,-0.0827745113096076
2006-10-31,-0.08922136228205904,-0.21148567246219976,-0.08185444037628042,-0.16615919679130212,-0.08051153864627687
2006-11-30,-0.08956464288859223,-0.2459616246482359,-0.06557751683297233,-0.1550978039380492,-0.05593602266584338
2006-12-31,-0.08526006923484791,-0.223235231968892,-0.06667808863427915,-0.16318197552915137,-0.07328223357985467
2007-01-31,-0.07881795448475268,-0.22757101498009483,-0.04880885599252288,-0.1600819247251074,-0.06845525208843223
2007-02-28,-0.07997166044073017,-0.24724578044323664,-0.04074664335556033,-0.14659889875948728,-0.046240491203290046
2007-03-31,-0.08959649366651799,-0.21418656900637756,-0.08147557497557875,-0.1507736955043026,-0.06390586121015018
2007-04-30,-0.08491796828675643,-0.2076241607038647,-0.0735333157934169,-0.1579867111731173,-0.07360979585877178
2007-05-31,-0.0839730618749589,-0.2140169486458302,-0.06819127092525967,-0.17261672786579887,-0.0862046828039892
2007-06-30,-0.09747897137392257,-0.18843759981014374,-0.11105682035203379,-0.17194139316446347,-0.0938370578135229
2007-07-31,-0.1065328499139301,-0.19173422669387613,-0.13045555160453465,-0.16387827118484266,-0.08489359168032407
2007-08-31,-0.10086341144314495,-0.13749015105798046,-0.1371722780363453,-0.16493761252695088,-0.10219777469825793
2007-09-30,-0.10393288270843479,-0.15927549245959866,-0.13633415107159633,-0.1522150971450724,-0.08413863217650323
2007-10-31,-0.11271308048996911,-0.15133651052135055,-0.15791840123820683,-0.139334539656252,-0.07473479400834382
2007-11-30,-0.09966723778326642,-0.1447866866181422,-0.13216521809265788,-0.1288582389755875,-0.06728352329566636
2007-12-31,-0.10816313788035231,-0.13460053796532467,-0.15342851316306638,-0.1140217751067793,-0.05729118542199621
2008-01-31,-0.09250317206685395,-0.14821793853637638,-0.11565278643438388,-0.07187538622125156,-0.013937138186950138
2008-02-29,-0.10004708780149214,-0.21636557855112895,-0.10538022625248032,-0.047039521491851616,0.042932907697085576
2008-03-31,-0.09441657805928291,-0.1860539354367825,-0.10506546698668989,-0.05853341960828265,0.015659177973826932
2008-04-30,-0.11229902037693426,-0.1766196336786639,-0.14886386042976224,-0.09301305997896184,-0.02188137454768374
2008-05-31,-0.12439287872118925,-0.18143765836746661,-0.1744750882278745,-0.08476782280254713,-0.01188554180754936
2008-06-30,-0.12851814429179595,-0.17672889752684157,-0.18508828380706072,-0.03493132563267956,0.033785464924320635
2008-07-31,-0.11941472009723723,-0.1818641539571188,-0.16312687466167597,-0.04166217758696239,0.029920985233575753
2008-08-31,-0.1215699560702136,-0.08266337654099348,-0.1943566084712809,-0.07469177974619273,-0.040974561515880636
2008-09-30,-0.10273552939011457,0.013512355301645684,-0.18149528650180036,-0.0348442855699555,-0.040473817152173436
2008-10-31,-0.07975696260434172,0.13147242610941018,-0.16950689407698358,-0.05052010513122157,-0.08149289453996465
2008-11-30,-0.030355226383047246,0.15307151634653954,-0.10133455943883268,0.006317995858633518,-0.05039377358729785
2008-12-31,0.023164697458203765,0.15526368990389533,-0.02359434755756873,0.034507566528446665,-0.03325979106625804
2009-01-31,0.05336159424870704,0.06991900762881126,0.05771143831837647,0.0986600114799383,0.03553910622843662
2009-02-28,0.04401987904892596,0.04956622084044954,0.052293284553062064,0.17745502354112008,0.09869642367356388
2009-03-31,0.006375798516003478,0.02846544212630553,-0.0007410219117311712,0.12196053704457949,0.06835776973206079
2009-04-30,-0.0030602893591131775,0.030559151259559325,-0.017509949084693943,0.07268151111538851,0.03197167761998132
2009-05-31,-0.03333976224053507,-0.05790140465775567,-0.033922938421083626,0.09740412213932181,0.089530614579682
2009-06-30,-0.049149544676128656,-0.00389982067975686,-0.08362477941119922,0.0829882027704204,0.053391792668655264
2009-07-31,-0.04738595530579495,0.014343818538539332,-0.08675267927276795,0.04725674570127897,0.01958759995172371
2009-08-31,-0.045766284265348,-0.02439141203498435,-0.07028200598688111,0.039611673106210055,0.028856584068910757
2009-09-30,-0.03718308944357669,-0.0822565634508638,-0.030411742860458196,0.0495508661031826,0.062336237344670004
2009-10-31,-0.04755110748763221,-0.056015087366222294,-0.06140238746220775,0.06788178517629928,0.06486387828024201
2009-11-30,-0.027406080278810266,-0.03440711881932812,-0.03304086259323685,0.09300464276304754,0.07464854880241847
2009-12-31,-0.04522836001593518,-0.04104373326643612,-0.06297984960690126,0.0565489099473796,0.049061743401637686
2010-01-31,-0.032335872906652796,-0.015033662183397245,-0.04982441694913678,0.06801279850830755,0.04676514069269036
2010-02-28,-0.04276405353123476,0.015314235368580287,-0.07915872012036348,0.06882711173958828,0.03505275545366948
2010-03-31,-0.04977712296711029,-0.04800682584274435,-0.06869158541428139,0.04818187526193607,0.04549126980564605
2010-04-30,-0.045406488440631096,-0.05213731395027571,-0.05893740820561469,0.06638015152537569,0.06185677174182172
2010-05-31,-0.014311871575998059,-0.0269185393835934,-0.012540526804044883,0.11731995428062142,0.08998611025826067
2010-06-30,-0.014327207135740108,-0.015606279711080862,-0.01754461978357849,0.14850175068341348,0.10837330391358344
2010-07-31,-0.03221200877027483,-0.017063502290868948,-0.04880478675320596,0.08556341405281359,0.06102803055160347
2010-08-31,-0.0043119069657513165,-0.02263146401833216,0.0035157299235405726,0.1350401882109189,0.10155792207032013
2010-09-30,-0.01599996280606332,-0.0988047365750147,0.01944787816579041,0.1250395847304227,0.13482128827359088
2010-10-31,-0.011781504218562763,-0.1382933859360777,0.05079289319089861,0.12234835140249678,0.15730217799020965
2010-11-30,-0.012843196816088073,-0.19983338906778472,0.09006067679606425,0.14125286325326136,0.2211387918776961
2010-12-31,-0.025440769314946737,-0.2577150962143284,0.10527612924088989,0.12634453663187467,0.25832984425504013
2011-01-31,-0.037079279500707565,-0.23443223397260235,0.0576654617533969,0.08643400886229219,0.19406384249548161
2011-02-28,-0.03523075472257181,-0.3038729726177983,0.12064079208565018,0.10066761938150015,0.27758535617700386
2011-03-31,-0.04781771029545524,-0.3541984550693854,0.13501304603264405,0.10524813938309796,0.3465110393608938
2011-04-30,-0.047892028777282006,-0.4306218625377323,0.2355641958591503,0.11831214728204958,0.49632499106952443
2011-05-31,-0.030794059323357714,-0.33192586742637065,0.16226341375722572,0.12878529644424325,0.34669669381774304
2011-06-30,-0.020914419874163828,-0.29299714802976196,0.1497063974059498,0.12517717422162872,0.29441992055928456
2011-07-31,-0.007991261645397388,-0.3182629206850546,0.2133992455809672,0.17458695763131565,0.38555128054762877
2011-08-31,0.035532236560931935,-0.2812752734779374,0.28965445349365104,0.2690682974320433,0.44669319940547336
2011-09-30,0.0344115610413219,-0.16988990047262392,0.1733744294321887,0.23713625601789512,0.2880828546685401
2011-10-31,0.01110033057499113,-0.20704632838084783,0.15172375098114363,0.21684333730856992,0.30330218295802747
2011-11-30,-0.0016517771797295577,-0.14992712929383717,0.07980387843255773,0.21412252759254502,0.2494653225840712
2011-12-31,-0.0241384263953157,-0.15683447612684243,0.03575351944156527,0.14231070884284924,0.18850490059982097
2012-01-31,0.002026397841474764,-0.18818459892359485,0.11543028688231208,0.19216343820996606,0.26122740073472095
2012-02-29,-0.011869978601689882,-0.23625531329780106,0.1212514156129447,0.19028096833182773,0.30543785420196823
2012-03-31,-0.016513114228200565,-0.1950789967794736,0.07810483268821264,0.14307869728136935,0.2189902034942343
2012-04-30,-0.02113619566120245,-0.1728087214770926,0.05241490391110484,0.1415525876555917,0.19976360011989844
2012-05-31,0.005519366487333033,-0.14289250940606218,0.0903498674059702,0.14441844141283489,0.18043598938894725
2012-06-30,0.015067521914410686,-0.10855771088702082,0.08742664767867472,0.1317310981911936,0.14649293686562306
2012-07-31,0.010403152435949498,-0.12003245349791436,0.08534928204638467,0.13879641238472962,0.15994062214060425
2012-08-31,-0.005299281081449864,-0.16016532322660726,0.07883452815894462,0.14517707579000555,0.1936285639761812
2012-09-30,0.020374805243595584,-0.19400248731920205,0.16213174594399146,0.16993025469443013,0.24454091494474425
2012-10-31,0.028256103292558482,-0.17123081263718942,0.16085912069851308,0.16529228207325408,0.22109215601432267
2012-11-30,0.022124238712628946,-0.2052668951146979,0.17602414401317354,0.17089873012609774,0.2554674924215953
2012-12-31,0.006065548345837751,-0.14588273220164977,0.0935551185517807,0.14620936277813118,0.1841854540733512
2013-01-31,-0.005442019752894933,-0.1844710404951035,0.0956829485244324,0.12145685443056975,0.1894013262307709
2013-02-28,-0.0033091972903107336,-0.15124209693674667,0.07712641344037138,0.09153343566349686,0.1377156943078994
2013-03-31,-0.012971779586232801,-0.13973102803535903,0.04916651901005545,0.07793797351666393,0.11809223777776126
2013-04-30,-0.021462961049551907,-0.08782144640330047,0.0029390597619439462,0.034513862145122975,0.05242094352930174
2013-05-31,-0.02801478403472478,-0.0651410886293115,-0.020621844452027388,0.008685307375755402,0.02104012125634644
2013-06-30,-0.061256379263242317,-0.04884905534501943,-0.08969703519198313,-0.042038797896018304,-0.025946039731530146
2013-07-31,-0.05924152264482761,-0.014886550003512855,-0.09772982935491857,-0.02154068587084046,-0.021512532454448813
2013-08-31,-0.05404158823383695,-0.10302590372535486,-0.054405172044982214,0.014103119975046596,0.042251967171807875
2013-09-30,-0.053962551118243426,-0.07391375259079425,-0.06641641482401578,-0.010851957364333975,0.008641936937819228
2013-10-31,-0.044828455804200654,-0.09227096698322501,-0.0408536591726715,-0.021034748631973466,0.007632445179101749
2013-11-30,-0.047464992421388505,-0.05868849554946981,-0.0601710979718286,-0.052935656857027724,-0.0313039949411727
2013-12-31,-0.06251035618676387,-0.07041343073948475,-0.08416316284692629,-0.07362697252594635,-0.04418909581823249
2014-01-31,-0.055506724018421896,-0.03492458394147019,-0.08409265658587578,-0.04522342532278323,-0.0331380040911495
2014-02-28,-0.05435065874556101,-0.06204387380932014,-0.07183886500706571,-0.0380274655280351,-0.018077705888036116
2014-03-31,-0.05686922951857938,-0.03406253028788275,-0.08688428121248329,-0.04924189711245372,-0.036557846202770944
2014-04-30,-0.054486319466355904,-0.008058479754080139,-0.09159240062958957,-0.0522643951615448,-0.04698202063131171
2014-05-31,-0.06325707998035666,-0.020146843653883972,-0.10316128719721535,-0.06411001452116058,-0.052383011991113615
2014-06-30,-0.05966266070851266,-0.05528332019376092,-0.08439126736384636,-0.05114439265881812,-0.031023122837866457
2014-07-31,-0.052439612070015434,-0.06251147029620024,-0.06804126475256236,-0.05195945323055476,-0.02920116105823395
2014-08-31,-0.04882159962933752,-0.01860150928876325,-0.07787343465981839,-0.0629332203508575,-0.051941627461604634
2014-09-30,-0.0494597948462944,0.0394841653639032,-0.09833670104554712,-0.07926486814569073,-0.07968846340669035
2014-10-31,-0.036354969217506944,0.05422502779277888,-0.08139261754054603,-0.09548637886255232,-0.0945941795130139
2014-11-30,0.004038895143006094,0.0777208468915252,-0.024500383992436897,-0.09880944205413286,-0.1019594627406734
2014-12-31,0.060185918333911376,0.08714728908787389,0.060398463102069894,-0.09584525567271845,-0.10190596422630854
2015-01-31,0.1012993743438583,0.08324608175027598,0.12728990903897006,-0.06978645479573337,-0.08343726260039784
2015-02-28,0.08092077476358073,0.06644630189995337,0.10381634525815689,-0.09753739988008195,-0.09869749994316945
2015-03-31,0.08728975069029093,0.043821694287114576,0.12671542204257322,-0.09813100070322303,-0.09412163448823035
2015-04-30,0.02660694079106915,0.05454159094573113,0.021439920376737948,-0.09702037726832588,-0.09573895794786912
2015-05-31,0.026194060336475977,0.04581445050452965,0.024668765950108695,-0.09990358638024158,-0.09582544212785465
2015-06-30,0.025400150205215383,0.08484956036381969,0.006547689822495734,-0.09806199529183235,-0.10292966390181056
2015-07-31,0.06810496545300854,0.08599466268902273,0.07343223126860124,-0.11843345520223028,-0.11692784518786666
2015-08-31,0.0652549106578739,0.1272844496517595,0.049948261867538785,-0.09068868159353216,-0.10651023058555753
2015-09-30,0.08456591934841765,0.10413877525739051,0.09023132225521488,-0.08952796945654898,-0.10116726954399806
2015-10-31,0.0823611377208901,0.06751663349549131,0.10556753811521843,-0.10518435167645424,-0.10420292837593559
2015-11-30,0.09388168206248143,0.09061733713800851,0.11164248680280817,-0.12585954996755283,-0.12279262269306639
2015-12-31,0.13365504608266304,0.11190815435774631,0.16165745968530762,-0.12054192998308641,-0.12309610526999838
2016-01-31,0.18424469835474422,0.13598859952262793,0.22387230482918571,-0.09407289803861929,-0.1103373176806602
2016-02-29,0.18528869607564402,0.1919654918263098,0.19257910177906637,-0.0647743082565112,-0.1025202148856233
2016-03-31,0.17464581761467363,0.15168610420793988,0.20019642254128225,-0.08471652055625487,-0.10733550317584874
2016-04-30,0.1093163331136161,0.048832304155298045,0.16011227066480058,-0.07587142090418222,-0.07955660269943882
2016-05-31,0.08562997126282634,0.09331602222605478,0.09731744385660354,-0.09184687499910893,-0.10049212571331367
2016-06-30,0.11545527564419578,0.05051772561179829,0.16917186906642992,-0.06961416429687453,-0.07556119058038335
2016-07-31,0.17806682709558852,-0.010355498874708047,0.3203892864681841,-0.07371825389309919,-0.06253989143562921
2016-08-31,0.13920415939239533,0.0286791630588627,0.22305363999450753,-0.07883799879632272,-0.07670456265681133
2016-09-30,0.11520164907923142,0.010591912433000561,0.19462080154842834,-0.0743963387280897,-0.06878241209881558
2016-10-31,0.1136102898413851,0.04872207196911843,0.16724728028397143,-0.08340165211862291,-0.08483908374513746
2016-11-30,0.07321524582243039,0.03998478888539109,0.10551806350831308,-0.11731592301632918,-0.10691556837573121
2016-12-31,0.046024118741365444,0.035659296772163895,0.06246036480019948,-0.1329664960901975,-0.11719883928029283
2017-01-31,0.06371781570834562,0.025543940923564323,0.09753845488000065,-0.12198142024686723,-0.10717989403616576
2017-02-28,0.06698900856716528,0.011785480456894593,0.11086821886897594,-0.12386156121565206,-0.10555037203922832
2017-03-31,0.08481600693805694,0.014831770815342038,0.13967462907930986,-0.1241568837186881,-0.10643830670882481
2017-04-30,0.09641440873680016,0.06104277573046146,0.13184888777199014,-0.12298165072723977,-0.11521224228295447
2017-05-31,0.1044879911117593,0.0653630206195202,0.14244437399837837,-0.12397440802793316,-0.11674750445904138
2017-06-30,0.11142674206580808,0.09369712704601424,0.13746281392921902,-0.13213785206745704,-0.1275578509112178
2017-07-31,0.09253569178050766,0.09534623784129054,0.10706569237787841,-0.13350003113219175,-0.12875916842539395
2017-08-31,0.123362526178876,0.09395762902894006,0.1559776892635331,-0.12634884115694334,-0.12372745641018869
2017-09-30,0.08644629490447917,0.10278326155134904,0.09381428011571277,-0.13562216075171799,-0.13145631705982935
2017-10-31,0.06872664545178167,0.0959058423134041,0.06963596377329198,-0.1475606138933584,-0.1382517172297587
2017-11-30,0.05661981086466805,0.11591838107381353,0.04182823284016143,-0.15424318395375758,-0.14583550477530255
2017-12-31,0.046250613162170856,0.10695040759753999,0.02979883748939474,-0.15646185476964264,-0.14591934262560874
2018-01-31,0.03793402114822256,0.12421914300146714,0.009979277553133575,-0.1598597163715113,-0.1507282547310002
2018-02-28,0.045795265003676644,0.15069772548792076,0.011292240314154905,-0.15457669357341897,-0.1511551819396612
2018-03-31,0.03360939330096946,0.16361613972837902,-0.011339596247462946,-0.14551624370812227,-0.1473258217618045
2018-04-30,0.019562020577267858,0.15103560248380693,-0.02740303004984293,-0.14761492081920968,-0.14681927920919932
2018-05-31,0.022486393854229264,0.13378373423170292,-0.016914534379988022,-0.15162756877573752,-0.14683020890732235
2018-06-30,-0.007931099064870925,0.12415822725758358,-0.0593685164885501,-0.15938355120236491,-0.15041087821659593
2018-07-31,0.0022859226986476633,0.13681711430158044,-0.04816269956777536,-0.17370638903075736,-0.16139132785868646
2018-08-31,-0.002917550687668108,0.17412726083684998,-0.06751293113530726,-0.180266430596422,-0.17018294675631152
2018-09-30,-0.016284260490511765,0.18204203042358663,-0.08889119614477539,-0.18675958930864978,-0.17507409626921033
2018-10-31,0.013064461880412936,0.2053659281742058,-0.054323468002940356,-0.1719830806027292,-0.16883666499809158
2018-11-30,0.07580341644350874,0.21506690306919757,0.029215380528957807,-0.17482186393758922,-0.17162893035718493
2018-12-31,0.12606512366879874,0.1794415887662913,0.11505330810227718,-0.1460658538894412,-0.14989516719684498
2019-01-31,0.08315386819370901,0.17524001353797386,0.05556304873115056,-0.1537038574886702,-0.15400153401804173
2019-02-28,0.06637558617748399,0.19093867229995037,0.025337278206916142,-0.1614163635440174,-0.16074821247630794
2019-03-31,0.04638037559075728,0.2152260917070387,-0.011379918300338243,-0.16607837023499655,-0.16648731761796004
2019-04-30,0.030332302149941287,0.2154643687407129,-0.033564739834448964,-0.1726167755180793,-0.17037267473890919
2019-05-31,0.07888232497633216,0.26101266819720675,0.016503523986614865,-0.15654893461614852,-0.1662504569573493
2019-06-30,0.0782382314671668,0.29948314560302775,0.0025720371765042827,-0.1531610084303822,-0.16858443611227125
2019-07-31,0.08119681483893734,0.22826097156306585,0.03158322684932177,-0.15256523411745626,-0.160124901145758
2019-08-31,0.11994387601484446,0.18464495252485363,0.10386342972534598,-0.1335951648708168,-0.14302603368908454
2019-09-30,0.11767185385614029,0.22117250595146581,0.08424627456668457,-0.14430089736260102,-0.15440503496611707
2019-10-31,0.12110583957991383,0.1903360261851164,0.10285305704559747,-0.14202960262550351,-0.14894638297923443
2019-11-30,0.10451866223124337,0.21891095759086682,0.06717182227612059,-0.15749577452761454,-0.16187205408473865
2019-12-31,0.0873569912214675,0.193828705475577,0.05374622137500376,-0.15327652909655123,-0.15620530464570886
2020-01-31,0.15480632194225064,0.2490426850409833,0.12202231630567836,-0.14111180059318698,-0.15606999460472343
2020-02-29,0.22174604021622157,0.31670329453466756,0.17684064783435918,-0.10984635906284634,-0.14714173948179962
2020-03-31,0.7174054869800055,0.5693781374622677,0.5851854468974742,-0.07061026744509882,-0.155532036903413
2020-04-30,0.8680537682766389,0.5234129312320837,0.7773039306354679,-0.08317599850388552,-0.156703619330712
2020-05-31,0.39574566036620334,0.40951338518605446,0.3372255787830323,-0.08070121755643886,-0.14332444586326964
